id;parentId;depth;is_leaf;visible;full_path;url;direct_products;subtree_products;empty
46611;40671;1;0;1;Fotovoltaika a energie > Fotovoltaické panely;fotovoltaicke-panely;0;0;1
40677;40674;2;1;1;Fotovoltaika a energie > Nabíjačky > Powerbanky;powerbanky;0;0;1
42210;40674;2;1;1;Fotovoltaika a energie > Nabíjačky > Nabíjačky pre olovené akumulátory;nabijacky-pre-olovene-akumulatory;31;31;0
42369;40674;2;1;0;Fotovoltaika a energie > Nabíjačky > Stanice pre elektrokola;stanice-pre-elektrokola;0;0;1
43470;40674;2;1;1;Fotovoltaika a energie > Nabíjačky > Nabíjačky NiCd, NiMh, NiZn;nabijacky-nicd--nimh--nizn;0;0;1
43518;40674;2;1;1;Fotovoltaika a energie > Nabíjačky > Nabíjačky autobaterií;nabijacky-autobaterii;33;33;0
43521;40674;2;1;1;Fotovoltaika a energie > Nabíjačky > Nabíjačky LiFePO4;nabijacky-lifepo4;19;19;0
43692;40674;2;1;1;Fotovoltaika a energie > Nabíjačky > Ochrana batérií;ochrana-baterii;0;0;1
44514;40674;2;1;1;Fotovoltaika a energie > Nabíjačky > Solárne nabíjačky;solarne-nabijacky;0;0;1
44541;40674;2;1;1;Fotovoltaika a energie > Nabíjačky > Nabíjačky DC-DC;nabijacky-dc-dc;0;0;1
40695;40692;4;1;0;Domáce spotrebiče > Malé spotrebiče > Žehličky > Domové alarmy a zvončeky > Bezpečnostní kamery;bezpecnostni-kamery;0;0;1
40716;40713;2;1;1;Auto-moto > Elektrovozidlá > Elektrokolobežky;elektrokolobezky;0;0;1
40752;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Pre psov;pre-psov;18;18;0
41649;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Pre mačky;pre-macky;16;16;0
45888;40749;2;1;0;Zdravie a starostlivosť > Chovateľské potreby > Ostatné príslušenstvo;ostatne-prislusenstvo;0;0;1
45900;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Pohlcovače zápachu;pohlcovace-zapachu;0;0;1
45930;40749;2;0;1;Zdravie a starostlivosť > Chovateľské potreby > Fontány;fontany;0;14;0
45936;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Hračky;hracky-2;0;0;1
45987;40749;2;0;1;Zdravie a starostlivosť > Chovateľské potreby > Dávkovače krmiva;davkovace-krmiva;0;14;0
46032;40749;2;1;0;Zdravie a starostlivosť > Chovateľské potreby > Starostlivosť o zvieratá;starostlivost-o-zvierata;0;0;1
46059;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Inteligentné toalety pre zvieratá;inteligentne-toalety-pre-zvierata;18;18;0
46065;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Príslušenstvo pre mačacie toalety;prislusenstvo-pre-macacie-toalety;19;19;0
46137;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Venčenie a transport;vencenie-a-transport;15;15;0
48189;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Prepravky;prepravky;0;0;1
48192;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Klece a ohrádky;klece-a-ohradky;0;0;1
48378;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Ostatné príslušenstvo pre zvieratá;ostatne-prislusenstvo-pre-zvierata;16;16;0
48393;40749;2;1;1;Zdravie a starostlivosť > Chovateľské potreby > Prípravky na starostlivosť o zvieratá;pripravky-na-starostlivost-o-zvierata;20;20;0
40830;40827;3;1;1;Domáce spotrebiče > Veľké spotrebiče > Vykurovanie a ohrev vody > Ohrievače vody;ohrievace-vody;12;12;0
40836;40833;4;1;1;Náradie a dielňa > Náradie > Elektrické náradie > Frézy a frézky > Príslušenstvo;prislusenstvo-3;0;0;1
41481;40854;2;0;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Pomôcky na cvičenie;pomocky-na-cvicenie;6;240;0
41598;40854;2;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Posilňovacie stroje;posilnovacie-stroje;14;14;0
41631;40854;2;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Posilňovacie lavice;posilnovacie-lavice;29;29;0
42582;40854;2;0;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo;cinky-a-prislusenstvo;7;132;0
42876;40854;2;1;0;Šport, hračky a voľný čas > Posilňovanie a fitness > Príslušenstvo pre posilňovanie;prislusenstvo-pre-posilnovanie;0;0;1
43014;40854;2;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Podložky;podlozky;34;34;0
43194;40854;2;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Stepy a steppery;stepy-a-steppery;17;17;0
43539;40854;2;0;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Trenažéry;trenazery;9;46;0
48138;40854;2;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Vibračné plošiny;vibracne-plosiny;11;11;0
48441;40854;2;1;1;Šport, hračky a voľný čas > Posilňovanie a fitness > Príslušenstvo pre posilňovanie – ostatné;prislusenstvo-pre-posilnovanie---ostatne;40;40;0
40860;40857;3;1;1;Náradie a dielňa > Náradie > Upratovanie, čistenie a umývanie > Čističe;cistice;0;0;1
40887;40884;3;1;1;Zdravie a starostlivosť > Parfumy a kozmetika > Vlasová kozmetika > Balzámy a kondicionéry;balzamy-a-kondicionery;0;0;1
40908;40905;2;0;1;Auto-moto > Vybavenie auta > Autožiarovky;autoziarovky;19;155;0
41013;40905;2;1;1;Auto-moto > Vybavenie auta > Cestovné doplnky;cestovne-doplnky;91;91;0
41160;40905;2;0;1;Auto-moto > Vybavenie auta > Autokoberce;autokoberce;49;49;0
41211;40905;2;1;1;Auto-moto > Vybavenie auta > Adaptéry napájení;adaptery-napajeni;57;57;0
41370;40905;2;1;1;Auto-moto > Vybavenie auta > Clony a roletky;clony-a-roletky;25;25;0
41475;40905;2;0;1;Auto-moto > Vybavenie auta > Stierače;stierace;14;336;0
41514;40905;2;1;1;Auto-moto > Vybavenie auta > Svetlá;svetla;12;12;0
41577;40905;2;1;1;Auto-moto > Vybavenie auta > Podložky SPZ;podlozky-spz;20;20;0
41946;40905;2;0;1;Auto-moto > Vybavenie auta > Autopotahy;autopotahy;32;69;0
42072;40905;2;1;1;Auto-moto > Vybavenie auta > Povinná výbava;povinna-vybava;15;15;0
42501;40905;2;1;1;Auto-moto > Vybavenie auta > Držiaky na mobily;drziaky-na-mobily-2;17;17;0
42816;40905;2;0;1;Auto-moto > Vybavenie auta > Osviežovače vzduchu;osviezovace-vzduchu;32;58;0
43023;40905;2;1;1;Auto-moto > Vybavenie auta > Poistky;poistky-3;34;34;0
43188;40905;2;1;1;Auto-moto > Vybavenie auta > Organizéry do kufru;organizery-do-kufru;15;15;0
43362;40905;2;1;1;Auto-moto > Vybavenie auta > Meniče napätie;menice-napatie-2;28;28;0
44652;40905;2;1;1;Auto-moto > Vybavenie auta > Ventilátory;ventilatory-2;0;0;1
44832;40905;2;1;1;Auto-moto > Vybavenie auta > Odpojovač batérie;odpojovac-baterie;0;0;1
40911;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > 12V White Laser;12v-white-laser;8;8;0
42978;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > LED žiarovky;led-ziarovky-2;19;19;0
42981;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > SMD LED žiarovky;smd-led-ziarovky;45;45;0
43605;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > 12V halogenové;12v-halogenove;24;24;0
43611;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > 12V;12v-3;27;27;0
44448;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > CSP LED žiarovky;csp-led-ziarovky;0;0;1
44610;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > 24V;24v;0;0;1
44613;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > Sady žárovek;sady-zarovek;13;13;0
45090;40908;3;1;1;Auto-moto > Vybavenie auta > Autožiarovky > 12V Excelite;12v-excelite;0;0;1
40929;40926;2;1;1;Náradie a dielňa > Ochranné pomôcky a odevy > Reflexní doplnky;reflexni-doplnky;35;35;0
42387;40926;2;1;1;Náradie a dielňa > Ochranné pomôcky a odevy > Pracovné rukavice;pracovne-rukavice;18;18;0
44406;40926;2;1;1;Náradie a dielňa > Ochranné pomôcky a odevy > Kukly a štíty;kukly-a-stity;0;0;1
44616;40926;2;1;1;Náradie a dielňa > Ochranné pomôcky a odevy > Okuliare;okuliare;0;0;1
45486;40926;2;1;1;Náradie a dielňa > Ochranné pomôcky a odevy > Chrániče sluchu;chranice-sluchu;0;0;1
40935;40932;2;1;1;Šport, hračky a voľný čas > Cyklistika > Reflexní prvky;reflexni-prvky;14;14;0
42372;40932;2;1;0;Šport, hračky a voľný čas > Cyklistika > Elektrokola;elektrokola;0;0;1
43263;40932;2;1;1;Šport, hračky a voľný čas > Cyklistika > Cyklotašky;cyklotasky;18;18;0
43428;40932;2;1;1;Šport, hračky a voľný čas > Cyklistika > Pumpy na kolo;pumpy-na-kolo;0;0;1
44670;40932;2;1;1;Šport, hračky a voľný čas > Cyklistika > Zámky na kolo;zamky-na-kolo;0;0;1
45018;40932;2;1;1;Šport, hračky a voľný čas > Cyklistika > Svietidlá na kolo;svietidla-na-kolo;12;12;0
45123;40932;2;1;1;Šport, hračky a voľný čas > Cyklistika > Stojany a držiaky na kolesá;stojany-a-drziaky-na-kolesa;0;0;1
45126;40932;2;1;1;Šport, hračky a voľný čas > Cyklistika > Ostatné cyklo doplnky;ostatne-cyklo-doplnky;0;0;1
45135;40932;2;1;1;Šport, hračky a voľný čas > Cyklistika > Cyklodržáky;cyklodrzaky;0;0;1
40944;40941;2;1;1;Auto-moto > Bezpečnosť > Upínacie gumy a pásy;upinacie-gumy-a-pasy;38;38;0
41244;40941;2;1;1;Auto-moto > Bezpečnosť > Parkovací senzory;parkovaci-senzory;14;14;0
42012;40941;2;1;1;Auto-moto > Bezpečnosť > Zimní doplnky;zimni-doplnky;43;43;0
43149;40941;2;1;1;Auto-moto > Bezpečnosť > Tažná lana;tazna-lana;15;15;0
43275;40941;2;1;1;Auto-moto > Bezpečnosť > Testery alkoholu;testery-alkoholu-2;0;0;1
44682;40941;2;1;1;Auto-moto > Bezpečnosť > Kamery do autá;kamery-do-auta-2;0;0;1
44766;40941;2;1;1;Auto-moto > Bezpečnosť > Autosedačky;autosedacky;12;12;0
40953;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Prepínače napájení;prepinace-napajeni;24;24;0
41730;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Poistky;poistky;23;23;0
41739;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Stykače;stykace;22;22;0
42498;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Prepäťové ochrany DC;prepatove-ochrany-dc;15;15;0
43074;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Prepäťové ochrany AC;prepatove-ochrany-ac;23;23;0
43248;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Odpínače/odpojovače;odpinace-odpojovace;10;10;0
43419;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Proudové chrániče;proudove-chranice;27;27;0
43554;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Ističe AC;istice-ac;39;39;0
44349;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Motorové ističe;motorove-istice;0;0;1
44751;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Pojistné odpojovače;pojistne-odpojovace;0;0;1
44829;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Odpojovače batérií;odpojovace-baterii-2;0;0;1
45144;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Pojistková puzdrá;pojistkova-puzdra;0;0;1
45168;40950;2;1;1;Elektroinštalačný materiál > Ističe a chrániče > Ističe DC;istice-dc;0;0;1
40959;40956;2;1;1;Fotovoltaika a energie > Fotovoltaika > Fotovoltaické príslušenstvo;fotovoltaicke-prislusenstvo;37;37;0
40974;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely;konstrukcia-pre-solarne-panely;0;123;0
41082;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Káble pre fotovoltaiku;kable-pre-fotovoltaiku;54;104;0
41358;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Rozvádzače;rozvadzace;4;86;0
41526;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Ochrana FV instalací;ochrana-fv-instalaci;11;58;0
41676;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Konektory pre fotovoltaiku;konektory-pre-fotovoltaiku;0;44;0
42237;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Solárne regulátory;solarne-regulatory;0;71;0
42558;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Solárne panely;solarne-panely;10;19;0
42897;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Solárne zostavy;solarne-zostavy;7;16;0
43092;40956;2;1;1;Fotovoltaika a energie > Fotovoltaika > Nabíjacie stanice;nabijacie-stanice;10;10;0
43278;40956;2;1;1;Fotovoltaika a energie > Fotovoltaika > Náradie pre fotovoltaiku;naradie-pre-fotovoltaiku;9;9;0
43368;40956;2;1;1;Fotovoltaika a energie > Fotovoltaika > Solárne meniče napätie;solarne-menice-napatie;27;27;0
43533;40956;2;0;1;Fotovoltaika a energie > Fotovoltaika > Elektromery;elektromery;0;29;0
44925;40956;2;1;1;Fotovoltaika a energie > Fotovoltaika > Solárne nabíjačky;solarne-nabijacky-2;0;0;1
45360;40956;2;1;1;Fotovoltaika a energie > Fotovoltaika > Solárne batérie;solarne-baterie-2;0;0;1
47934;40956;2;1;1;Fotovoltaika a energie > Fotovoltaika > Batérie a príslušenstvo;baterie-a-prislusenstvo;0;0;1
47940;40956;2;1;1;Fotovoltaika a energie > Fotovoltaika > Meniče;menice;0;0;1
40965;40962;2;1;1;Záhrada > Brány a zvončeky > Bezdrátové zvončeky;bezdratove-zvonceky;44;44;0
41742;40962;2;1;1;Záhrada > Brány a zvončeky > Parkovací zábrany;parkovaci-zabrany;11;11;0
43170;40962;2;1;1;Záhrada > Brány a zvončeky > Príslušenstvo pre pohony vrat;prislusenstvo-pre-pohony-vrat;22;22;0
44202;40962;2;1;1;Záhrada > Brány a zvončeky > Pohony křídlová vrata;pohony-kridlova-vrata;8;8;0
44625;40962;2;1;1;Záhrada > Brány a zvončeky > Poštovní schránky;postovni-schranky;0;0;1
44964;40962;2;1;1;Záhrada > Brány a zvončeky > Pohony pre garážová vrata;pohony-pre-garazova-vrata;0;0;1
45222;40962;2;1;1;Záhrada > Brány a zvončeky > Schránky na kľúče;schranky-na-kluce;0;0;1
45327;40962;2;1;1;Záhrada > Brány a zvončeky > Pohony posuvné vrata;pohony-posuvne-vrata;0;0;1
48180;40962;2;1;1;Záhrada > Brány a zvončeky > Visací zámky;visaci-zamky;0;0;1
40971;40968;2;1;1;Záhrada > Záhradné náradie > Ostatné;ostatne;10;10;0
43296;40968;2;0;1;Záhrada > Záhradné náradie > Záhradné nožnice;zahradne-noznice-2;11;11;0
44061;40968;2;1;1;Záhrada > Záhradné náradie > Lopaty;lopaty;0;0;1
44712;40968;2;1;1;Záhrada > Záhradné náradie > Sady záhradného náradie;sady-zahradneho-naradie;0;0;1
45423;40968;2;1;1;Záhrada > Záhradné náradie > Hrable;hrable;5;5;0
40977;40974;3;1;1;Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Na šikmou střechu;na-sikmou-strechu;26;26;0
42234;40974;3;1;1;Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Spojovacie materiál;spojovacie-material;42;42;0
42312;40974;3;1;1;Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Profily a lišty;profily-a-listy;16;16;0
42774;40974;3;1;1;Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Doplnky a príslušenstvo;doplnky-a-prislusenstvo;25;25;0
43482;40974;3;1;1;Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Na rovnou střechu;na-rovnou-strechu;14;14;0
40983;40980;2;0;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky;specialne-naradie-a-pripravky;8;312;0
41109;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Autodiagnostika;autodiagnostika;53;53;0
41169;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Kompresory, hustilky;kompresory--hustilky;24;24;0
41655;40980;2;0;1;Auto-moto > Garáž, Dielňa, Servis > Elektroinštalačný materiál;elektroinstalacny-material-3;28;72;0
41661;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Autoplachty;autoplachty;47;47;0
41736;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Autonářadí, doplnky;autonaradi--doplnky;57;57;0
41745;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Parkovací zábrany;parkovaci-zabrany-2;10;10;0
42069;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Kanystry;kanystry;0;0;1
42147;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Heváky;hevaky;57;57;0
42549;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Čerpadlá;cerpadla-3;0;0;1
43071;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Sťahováky;stahovaky-2;16;16;0
44847;40980;2;1;1;Auto-moto > Garáž, Dielňa, Servis > Hasicí prístroje;hasici-pristroje-2;0;0;1
40986;40983;3;0;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Brzdy;brzdy;2;14;0
41172;40983;3;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Interiér;interier;21;21;0
42138;40983;3;0;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Podvozek;podvozek;3;94;0
42201;40983;3;0;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Motor;motor;6;150;0
43305;40983;3;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Ostatné prípravky;ostatne-pripravky;25;25;0
44301;40983;3;0;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Navijaky a zdviháky;navijaky-a-zdvihaky;0;0;1
44583;40983;3;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Testery;testery-3;0;0;1
44937;40983;3;0;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Exteriér;exterier-2;0;0;1
40989;40986;4;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Brzdy > Stlačováky brzdových pístů;stlacovaky-brzdovych-pistu;12;12;0
41541;40986;4;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Brzdy > Výměna brzdové kvapaliny;vymena-brzdove-kvapaliny;0;0;1
45651;40986;4;1;1;Auto-moto > Garáž, Dielňa, Servis > Špeciálne náradie a prípravky > Brzdy > Ostatné prípravky na brzdy;ostatne-pripravky-na-brzdy;0;0;1
40995;40992;2;1;1;Fotovoltaika a energie > Záložné zdroje a UPS > Záložné zdroje pre oběhová čerpadlá;zalozne-zdroje-pre-obehova-cerpadla;60;60;0
42231;40992;2;1;1;Fotovoltaika a energie > Záložné zdroje a UPS > Powerbanky;powerbanky-2;37;37;0
42579;40992;2;1;1;Fotovoltaika a energie > Záložné zdroje a UPS > Stabilizátory napätie;stabilizatory-napatie;14;14;0
43944;40992;2;1;1;Fotovoltaika a energie > Záložné zdroje a UPS > Hybridní zdroje energia;hybridni-zdroje-energia;0;0;1
44187;40992;2;1;1;Fotovoltaika a energie > Záložné zdroje a UPS > UPS;ups;10;10;0
41001;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Ampérmetre a voltmetre;ampermetre-a-voltmetre;134;134;0
41151;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Detektory;detektory;49;49;0
41154;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Infrateploměry a termokamery;infrateplomery-a-termokamery;29;29;0
41289;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Meranie neelektrických veličin;meranie-neelektrickych-velicin;63;63;0
41469;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Osciloskopy a Generátory;osciloskopy-a-generatory;11;11;0
41574;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Príslušenstvo k meracie technice;prislusenstvo-k-meracie-technice;21;21;0
42264;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Laboratorní zdroje;laboratorni-zdroje;9;9;0
42492;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Testery;testery-2;48;48;0
42606;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Meracie lasery;meracie-lasery;29;29;0
42609;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Nivelačné prístroje;nivelacne-pristroje;22;22;0
42918;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Měřidla;meridla;22;22;0
43332;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Inspekční kamery, endoskopy;inspekcni-kamery--endoskopy-2;11;11;0
43818;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > Meranie vody, plynu, vykurovanie, elektřiny;meranie-vody--plynu--vykurovanie--elektriny;0;0;1
44229;40998;2;1;1;Náradie a dielňa > MERACIE TECHNIKA > DVB-S/S2/T/T2/C;dvb-s-s2-t-t2-c;12;12;0
41007;41004;2;1;1;Elektroinštalačný materiál > Káble a vodiče > Silové káble;silove-kable;63;63;0
41025;41004;2;1;1;Elektroinštalačný materiál > Káble a vodiče > UTP a FTP káble;utp-a-ftp-kable;16;16;0
41079;41004;2;1;1;Elektroinštalačný materiál > Káble a vodiče > Fotovoltaické káble;fotovoltaicke-kable;54;54;0
41394;41004;2;1;1;Elektroinštalačný materiál > Káble a vodiče > Patch káble;patch-kable-2;8;8;0
41397;41004;2;0;1;Elektroinštalačný materiál > Káble a vodiče > Koaxiálne káble;koaxialne-kable-2;10;50;0
41586;41004;2;1;1;Elektroinštalačný materiál > Káble a vodiče > Dvojlinky;dvojlinky;28;28;0
44571;41004;2;1;1;Elektroinštalačný materiál > Káble a vodiče > Auto káble;auto-kable;0;0;1
45198;41004;2;1;1;Elektroinštalačný materiál > Káble a vodiče > Mikrofonní káble;mikrofonni-kable;0;0;1
41019;41016;2;0;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO;prislusenstvo-4;42;153;0
41088;41016;2;0;1;Bezpečnosť a smart domácnosť > Kamerové systémy > HDCVI, HDTVI, AHD kamery;hdcvi--hdtvi--ahd-kamery;0;0;1
41373;41016;2;0;1;Bezpečnosť a smart domácnosť > Kamerové systémy > IP sieťové kamery;ip-sietove-kamery;47;81;0
41571;41016;2;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > Kamerové sety;kamerove-sety;0;0;1
42030;41016;2;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > IP SMART kamery;ip-smart-kamery;23;23;0
42753;41016;2;0;1;Bezpečnosť a smart domácnosť > Kamerové systémy > KAMERY 4v1;kamery-4v1;7;17;0
42825;41016;2;0;1;Bezpečnosť a smart domácnosť > Kamerové systémy > IP sieťové videorekordéry (NVR);ip-sietove-videorekordery--nvr;16;16;0
43329;41016;2;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > Inspekční kamery, endoskopy;inspekcni-kamery--endoskopy;11;11;0
43566;41016;2;0;1;Bezpečnosť a smart domácnosť > Kamerové systémy > HDCVI a 5v1 videorekordéry;hdcvi-a-5v1-videorekordery;0;0;1
43779;41016;2;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > Atrapy kamer;atrapy-kamer;0;0;1
44934;41016;2;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > Akční kamery;akcni-kamery;0;0;1
44979;41016;2;0;1;Bezpečnosť a smart domácnosť > Kamerové systémy > Domové videotelefony;domove-videotelefony;8;8;0
41022;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Káble;kable;20;20;0
41418;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Konektory;konektory;9;9;0
41691;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Napájacie zdroje;napajacie-zdroje;36;36;0
41961;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Montážne skrine a racky;montazne-skrine-a-racky;21;21;0
42297;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Interné pevné disky;interne-pevne-disky;12;12;0
42810;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > PoE switche;poe-switche;13;13;0
43461;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Držiaky;drziaky;0;0;1
44595;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Prevodníky;prevodniky;0;0;1
44727;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Nálepky, knihy;nalepky--knihy;0;0;1
44730;41019;3;1;0;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Ostatné;ostatne-9;0;0;1
45708;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Pamäťové karty;pamatove-karty-3;0;0;1
48438;41019;3;1;1;Bezpečnosť a smart domácnosť > Kamerové systémy > PRÍSLUŠENSTVO > Ostatné príslušenstvo ku kamerám;ostatne-prislusenstvo-ku-kameram;0;0;1
41031;41028;2;0;1;Elektroinštalačný materiál > Rozvádzačové prvky > Prepojovacie lišty;prepojovacie-listy;1;57;0
41040;41028;2;0;1;Elektroinštalačný materiál > Rozvádzačové prvky > Prepojovacie a rozbočovacie svorky;prepojovacie-a-rozbocovacie-svorky;0;251;0
41052;41028;2;0;1;Elektroinštalačný materiál > Rozvádzačové prvky > Bloky pre rozdělení fází;bloky-pre-rozdeleni-fazi;14;34;0
41322;41028;2;1;1;Elektroinštalačný materiál > Rozvádzačové prvky > Podpěrné a distanční izolátory;podperne-a-distancni-izolatory;17;17;0
41349;41028;2;1;1;Elektroinštalačný materiál > Rozvádzačové prvky > DIN lišty, průchodky a príslušenstvo;din-listy--pruchodky-a-prislusenstvo;34;34;0
41490;41028;2;0;1;Elektroinštalačný materiál > Rozvádzačové prvky > Můstky na nosnou lištu;mustky-na-nosnou-listu;16;28;0
42402;41028;2;1;1;Elektroinštalačný materiál > Rozvádzačové prvky > Modulární komponenty;modularni-komponenty;37;37;0
43251;41028;2;1;1;Elektroinštalačný materiál > Rozvádzačové prvky > Zdroje a zásuvky na DIN lištu;zdroje-a-zasuvky-na-din-listu;37;37;0
44028;41028;2;1;1;Elektroinštalačný materiál > Rozvádzačové prvky > Distribuční bloky;distribucni-bloky;10;10;0
41034;41031;3;1;1;"Elektroinštalačný materiál > Rozvádzačové prvky > Prepojovacie lišty > Prepojovacie lišty tvar kontaktu ""kolík/jazýček""";prepojovacie-listy-tvar-kontaktu--kolik-jazycek;25;25;0
