Segment,Kategória,Názov produktu,ID Produktu,Výrobca,EAN,Item ID,Vaša URL,Heureka URL,E-shopov predávajúcich produkt,Popularita,Vaša cena,Vaša pozícia podľa ceny,Vaša pozícia podľa biddingu,Cena za preklik,Najnižšia cena,PriceMin2,PriceMin3,PriceMin4,PriceMin5,PriceMin6,PriceMin7,PriceMin8,PriceMin9,PriceMin10,PriceMax10,PriceMax9,PriceMax8,PriceMax7,PriceMax6,PriceMax5,PriceMax4,PriceMax3,PriceMax2,Najvyššia cena
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","ETA Nubela 2569 90100, bílý",648078642,"Eta",8590393291045,"KB_100001802618","https://www.premiumstore.sk/eta-nubela-2569-90100--bily/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/eta-2569-90100",4,1,27.99,1,,0.200,27.99,28.58,29.01,29.37,,,,,,,,,,,,,27.99,28.58,29.01,29.37,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Náhradní filtrační kapsle GARNI BS 45T",582097389,"Garni",8592733021282,"AT_MS-GARNI_BS_45T","https://www.premiumstore.sk/nahradni-filtracni-kapsle-garni-bs-45t/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/garni-bs-45t-garni-bs-45t",2,1,16.50,1,,0.172,16.50,16.69,,,,,,,,,,,,,,,,,16.50,16.69,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Náhradní předfiltr GARNI PF 15T",582097384,"Garni",8592733021268,"AT_MS-GARNI_PF_15T","https://www.premiumstore.sk/nahradni-predfiltr-garni-pf-15t/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/garni-pf-15t-garni-15t-onecare",2,1,18.00,1,,0.172,18.00,20.39,,,,,,,,,,,,,,,,,18.00,20.39,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Náhradní předfiltr GARNI PF 45T",582097385,"Garni",8592733021275,"AT_MS-GARNI_PF_45T","https://www.premiumstore.sk/nahradni-predfiltr-garni-pf-45t/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/garni-pf-45t-garni-ac-15t",2,1,20.50,1,,0.180,20.50,23.42,,,,,,,,,,,,,,,,,20.50,23.42,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Náhradní UV sterilizační lampa GARNI UV 45T",582097388,"Garni",8592733021299,"AT_MS-GARNI_UV_45T","https://www.premiumstore.sk/nahradni-uv-sterilizacni-lampa-garni-uv-45t/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/garni-uv-45t-uv-sterilizacna-lampa",1,1,20.90,1,,0.180,20.90,,,,,,,,,,,,,,,,,,,20.90,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Náhradní vodní filtr GARNI WF 45T",582097387,"Garni",8592733020964,"AT_MS-GARNI_WF_45T","https://www.premiumstore.sk/nahradni-vodni-filtr-garni-wf-45t/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/garni-wf-45t-vodny-filter",3,1,20.90,3,,0.180,18.89,19.15,20.90,,,,,,,,,,,,,,,18.89,19.15,20.90,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Sada náhradních filtrů GARNI AC 15T / GARNI AH 15T",582090580,"Garni",8592733020940,"AT_MS-GARNI_AC_15T___GARNI_AH_15","https://www.premiumstore.sk/sada-nahradnich-filtru-garni-ac-15t-garni-ah-15t/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/garni-ah-15t",3,3,52.90,3,,0.270,48.19,48.46,52.90,,,,,,,,,,,,,,,48.19,48.46,52.90,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Sada náhradních filtrů GARNI AC 45T / GARNI AH 45T",582097386,"Garni",8592733020957,"AT_MS-GARNI_AC_45T___GARNI_AH_45","https://www.premiumstore.sk/sada-nahradnich-filtru-garni-ac-45t-garni-ah-45t/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/garni-ah-45t",3,1,69.50,3,,0.284,63.19,63.42,69.50,,,,,,,,,,,,,,,63.19,63.42,69.50,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Tesla Smart Dehumidifer XL Filter",842873461,"Tesla Smart",8596115890220,"KB_100001937145","https://www.premiumstore.sk/tesla-smart-dehumidifer-xl-filter/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/tesla-smart-dehumidifer-xl-filter",1,1,16.90,1,,0.172,16.90,,,,,,,,,,,,,,,,,,,16.90,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Venta Filter Hepa 13 for AP100",762808640,"Venta",4011143200017,"KB_100002135188","https://www.premiumstore.sk/venta-filter-hepa-13-for-ap100/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/venta-filter-hepa-13-ap100",3,1,48.50,2,,0.270,47.96,48.50,52.30,,,,,,,,,,,,,,,47.96,48.50,52.30,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Venta H13 & Anti-Formaldehyd set 1er VPE",780123572,"Venta",4011143808107,"KB_100002135186","https://www.premiumstore.sk/venta-h13-anti-formaldehyd-set-1er-vpe/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/venta-h13-anti-formaldehyd-set-1er-vpe",1,1,48.50,1,,0.270,48.50,,,,,,,,,,,,,,,,,,,48.50,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Venta H13 & Anti-Formaldehyd set 2er VPE",780123573,"Venta",4011143808008,"KB_100002135187","https://www.premiumstore.sk/venta-h13-anti-formaldehyd-set-2er-vpe/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/venta-h13-anti-formaldehyd-set-2er-vpe",1,1,67.50,1,,0.284,67.50,,,,,,,,,,,,,,,,,,,67.50,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Venta H14 Clean room filter 1 pack",780123576,"Venta",4011143212171,"KB_100002135211","https://www.premiumstore.sk/venta-h14-clean-room-filter--1-pack/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/venta-h14-clean-room-filter",2,1,126.00,1,,0.404,126.00,137.01,,,,,,,,,,,,,,,,,126.00,137.01,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","Venta VENTAcel Filter 1 pack",584631989,"Venta",4011143201007,"KB_100002135213","https://www.premiumstore.sk/ventacel-filter-1-pack/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/venta-ventacel",1,1,29.00,1,,0.200,29.00,,,,,,,,,,,,,,,,,,,29.00,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","xTool SafetyPro™ AP2 – vysokovýkonný filter",842874805,"XTOOL",6928819530119,"085375","https://www.premiumstore.sk/xtool-safetypro--ap2---vysokovykonny-filter/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/xtool-safetypro-ap2-vysokovykonny-filter",5,2,39.00,1,,0.226,39.00,41.75,47.15,48.08,49.90,,,,,,,,,,,39.00,41.75,47.15,48.08,49.90,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","xTool SafetyPro™ AP2 filter s aktívnym uhlím",842875178,"XTOOL",6928819530096,"085378","https://www.premiumstore.sk/xtool-safetypro--ap2-filter-s-aktivnym-uhlim/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/xtool-safetypro-ap2-filter-s-aktivnym-uhlim",2,1,49.50,1,,0.270,49.50,69.90,,,,,,,,,,,,,,,,,49.50,69.90,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","xTool SafetyPro™ AP2 Filter so strednou účinnosťou",842874807,"XTOOL",6928819530089,"085377","https://www.premiumstore.sk/xtool-safetypro--ap2-filter-so-strednou-ucinnostou/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/xtool-safetypro-ap2-filter-so-strednou-ucinnostou",3,1,30.50,1,,0.200,30.50,37.39,37.42,,,,,,,,,,,,,,,30.50,37.39,37.42,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","xTool SafetyPro™ AP2 Max V1.0 – Filter na odstraňovanie formaldehydu (Filter KM na odstraňovanie formaldehydu)",842874828,"XTOOL",6928819533776,"087211","https://www.premiumstore.sk/xtool-safetypro--ap2-max-v1-0---filter-na-odstranovanie-formaldehydu--filter-km-na-odstranovanie-formaldehydu/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/xtool-safetypro-ap2-max-v1_0-filter-na-odstranovanie-formaldehydu-filter-km-na-odstranovanie-formaldehydu",3,1,172.00,1,,0.469,172.00,192.70,209.63,,,,,,,,,,,,,,,172.00,192.70,209.63,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","xTool SafetyPro™ AP2 Predfilter",842874804,"XTOOL",6928819530072,"085374","https://www.premiumstore.sk/xtool-safetypro--ap2-predfilter/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/xtool-safetypro-ap2-predfilter",3,1,20.90,1,,0.180,20.90,26.50,27.16,,,,,,,,,,,,,,,20.90,26.50,27.16,
"Domáce a osobné spotrebiče","Filtre k čističkám vzduchu","xTool SafetyPro™ AP2 ultra hustý uhlíkový filter",842874806,"XTOOL",6928819530102,"085376","https://www.premiumstore.sk/xtool-safetypro--ap2-ultra-husty-uhlikovy-filter/","https://prislusenstvo-pre-cisticky-vzduchu.heureka.sk/xtool-safetypro-ap2-ultra-husty-uhlikovy-filter",5,2,39.00,1,,0.226,39.00,41.75,47.15,48.08,49.50,,,,,,,,,,,39.00,41.75,47.15,48.08,49.50,
"Domáce a osobné spotrebiče","French pressy","Resto 90502 French press Atria 800 ml",672879452,"Resto",4260403577141,"KB_100001368309","https://www.premiumstore.sk/resto-90502-french-press-atria-800-ml/","https://french-pressy.heureka.sk/resto-atria-90502-800-ml",4,1,11.50,2,,0.098,11.42,11.50,12.57,18.41,,,,,,,,,,,,,11.42,11.50,12.57,18.41,
"Domáce a osobné spotrebiče","French pressy","Resto 90504 French press 800ml",500842390,"Resto",4260403578766,"KB_100001437564","https://www.premiumstore.sk/resto-90504-french-press-800ml/","https://french-pressy.heureka.sk/resto-atria-90504-800-ml",3,1,13.50,2,,0.158,13.29,13.50,14.49,,,,,,,,,,,,,,,13.29,13.50,14.49,
"Domáce a osobné spotrebiče","Fritézy","Ariete ART 4631",726349502,"Ariete",8003705122703,"KB_100002129960","https://www.premiumstore.sk/ariete-art-4631/","https://fritovacie-hrnce.heureka.sk/ariete-double-air-fryer-9l-4631",5,41,138.50,1,,0.428,138.50,142.90,148.01,149.90,149.90,,,,,,,,,,,138.50,142.90,148.01,149.90,149.90,
"Domáce a osobné spotrebiče","Fritézy","Beko FRL5388B",734474254,"Beko",8690842558412,"KB_100002130284","https://www.premiumstore.sk/beko-frl5388b/","https://fritovacie-hrnce.heureka.sk/beko-frl-5388-b",3,1,132.00,1,,0.428,132.00,132.50,133.00,,,,,,,,,,,,,,,132.00,132.50,133.00,
"Domáce a osobné spotrebiče","Fritézy","Beko FRL5474B",758017198,"Beko",8690842678448,"KB_100002130283","https://www.premiumstore.sk/beko-frl5474b/","https://fritovacie-hrnce.heureka.sk/beko-frl-5474-b",7,5,73.50,1,,0.299,73.50,84.77,108.72,129.20,130.00,130.00,130.00,,,,,,,73.50,84.77,108.72,129.20,130.00,130.00,130.00,
"Domáce a osobné spotrebiče","Fritézy","Domo DO 530 FR",287852419,"Domo",5411397137609,"KB_100000856038","https://www.premiumstore.sk/domo-do-530-fr/","https://fritovacie-hrnce.heureka.sk/domo-do-513-fr",2,3,92.90,1,,0.325,92.90,94.50,,,,,,,,,,,,,,,,,92.90,94.50,
"Domáce a osobné spotrebiče","Fritézy","DOMO DO461FR",82579592,"Domo",5411397011671,"KB_341010044421","https://www.premiumstore.sk/domo-do461fr/","https://fritovacie-hrnce.heureka.sk/domo-do-461",10,10,36.90,2,,0.226,36.58,36.90,38.10,40.07,40.57,41.55,41.70,41.77,45.35,55.99,36.58,36.90,38.10,40.07,40.57,41.55,41.70,41.77,45.35,55.99,
"Domáce a osobné spotrebiče","Fritézy","Fritéza MOVA FD10s Pro (čierna)",841150832,"MOVA",6978794730011,"083621","https://www.premiumstore.sk/friteza-mova-fd10s-pro--cierna/","https://fritovacie-hrnce.heureka.sk/mova-fd10s-pro",3,1,97.00,1,,0.367,97.00,109.08,137.00,,,,,,,,,,,,,,,97.00,109.08,137.00,
"Domáce a osobné spotrebiče","Fritézy","G3ferrari G1018100 Horkovzdušná fritéza",702725335,"G3Ferrari",8055176400590,"KB_100002128618","https://www.premiumstore.sk/g3ferrari-g1018100-horkovzdusna-friteza/","https://fritovacie-hrnce.heureka.sk/g3ferrari-g10181",7,8,171.50,1,,0.469,171.50,171.90,175.00,175.80,177.32,188.42,209.00,,,,,,,171.50,171.90,175.00,175.80,177.32,188.42,209.00,
"Domáce a osobné spotrebiče","Fritézy","G3Ferrari G1020300 Pastella Fritéza",761020546,"G3Ferrari",8055176402976,"KB_100002134552","https://www.premiumstore.sk/g3ferrari-g1020300-pastella-friteza/","https://fritovacie-hrnce.heureka.sk/g3ferrari-g10203",5,2,47.50,1,,0.253,47.50,48.80,57.90,61.59,68.46,,,,,,,,,,,47.50,48.80,57.90,61.59,68.46,
"Domáce a osobné spotrebiče","Fritézy","G3Ferrari G1022600",842864755,"G3Ferrari",8055176405595,"KB_100002202128","https://www.premiumstore.sk/g3ferrari-g1022600/","https://fritovacie-hrnce.heureka.sk/g3ferrari-g1022600_2",3,1,120.90,1,,0.404,120.90,126.00,176.92,,,,,,,,,,,,,,,120.90,126.00,176.92,
"Domáce a osobné spotrebiče","Fritézy","Girmi FG2701",824357576,"Girmi",8055176404895,"KB_100002202141","https://www.premiumstore.sk/girmi-fg2701/","https://fritovacie-hrnce.heureka.sk/girmi-fg-2701",3,3,66.50,1,,0.284,66.50,69.90,97.00,,,,,,,,,,,,,,,66.50,69.90,97.00,
"Domáce a osobné spotrebiče","Fritézy","Girmi FG4101",824357575,"Girmi",8055176404949,"KB_100002202106","https://www.premiumstore.sk/girmi-fg4101/","https://fritovacie-hrnce.heureka.sk/girmi-fg-4101",1,1,139.90,1,,0.428,139.90,,,,,,,,,,,,,,,,,,,139.90,
"Domáce a osobné spotrebiče","Fritézy","Girmi FG8401",831672834,"Girmi",8055176405489,"KB_100002202140","https://www.premiumstore.sk/girmi-fg8401/","https://fritovacie-hrnce.heureka.sk/girmi-fg-8401",3,3,85.90,1,,0.325,85.90,89.90,125.54,,,,,,,,,,,,,,,85.90,89.90,125.54,
"Domáce a osobné spotrebiče","Fritézy","Girmi FG9201",831672830,"Girmi",8055176405502,"KB_100002202139","https://www.premiumstore.sk/girmi-fg9201/","https://fritovacie-hrnce.heureka.sk/girmi-fg-9201",3,1,116.90,1,,0.404,116.90,121.90,171.21,,,,,,,,,,,,,,,116.90,121.90,171.21,
"Domáce a osobné spotrebiče","Fritézy","Horkovzdušná fritéza TEESA TSA8089 AIR FRYER DUAL POT XXL 8L 2700W",781516297,"Teesa",5901890121385,"AT_LEC-TSA8089","https://www.premiumstore.sk/horkovzdusna-friteza-teesa-tsa8089-air-fryer-dual-pot-xxl-8l-2700w/","https://fritovacie-hrnce.heureka.sk/teesa-tsa-8089",2,4,70.50,2,,0.284,70.39,70.50,,,,,,,,,,,,,,,,,70.39,70.50,
"Domáce a osobné spotrebiče","Fritézy","Instant Pot Vortex Compact (5,0 L)",787510539,"Instant Pot",810102267603,"KB_100002142410","https://www.premiumstore.sk/instant-pot-vortex-compact--5-0-l/","https://fritovacie-hrnce.heureka.sk/instant-pot-vortex-compact",8,2,99.00,1,,0.367,99.00,99.03,101.42,101.60,106.29,108.46,113.01,126.00,,,,,99.00,99.03,101.42,101.60,106.29,108.46,113.01,126.00,
"Domáce a osobné spotrebiče","Fritézy","Salente Hotair-Wh",679757252,"Salente",8595683204606,"KB_100002097170","https://www.premiumstore.sk/salente-hotair-wh/","https://fritovacie-hrnce.heureka.sk/salente-hotair-4-v-1",3,3,59.50,1,,0.276,59.50,62.70,65.00,,,,,,,,,,,,,,,59.50,62.70,65.00,
"Domáce a osobné spotrebiče","Fritézy","TEESA AIR FRYER TSA8046W",390042149,"Teesa",5901890078313,"AT_LEC-TSA8046W","https://www.premiumstore.sk/teesa-air-fryer-tsa8046w/","https://fritovacie-hrnce.heureka.sk/teesa-tsa-8046",4,1,51.00,2,,0.270,43.92,51.00,51.39,53.99,,,,,,,,,,,,,43.92,51.00,51.39,53.99,
"Domáce a osobné spotrebiče","Fritézy","Tefal EY8328E0",802211263,"Tefal",3045387298890,"KB_100002171999","https://www.premiumstore.sk/tefal-ey8328e0/","https://fritovacie-hrnce.heureka.sk/tefal-ey-8328-e0",7,41,124.50,1,,0.404,124.50,129.90,129.90,134.91,149.00,149.99,150.71,,,,,,,124.50,129.90,129.90,134.91,149.00,149.99,150.71,
"Domáce a osobné spotrebiče","Fritézy","Tefal FF2588E0",802211264,"Tefal",3045387296056,"KB_100002171995","https://www.premiumstore.sk/tefal-ff2588e0/","https://fritovacie-hrnce.heureka.sk/tefal-ff-2588-e0",6,6,83.90,1,,0.325,83.90,89.90,89.90,90.12,109.00,109.00,,,,,,,,,83.90,89.90,89.90,90.12,109.00,109.00,
"Domáce a osobné spotrebiče","Fritézy","Tefal FW402HE0",794940354,"Tefal",3045380026810,"KB_100002171990","https://www.premiumstore.sk/tefal-fw402he0/","https://fritovacie-hrnce.heureka.sk/tefal-fw-402-he0",7,4,129.50,1,,0.428,129.50,129.90,129.90,147.38,147.44,165.92,179.00,,,,,,,129.50,129.90,129.90,147.38,147.44,165.92,179.00,
"Domáce a osobné spotrebiče","Fritézy","Tefal FW501815",456428689,"Tefal",3045380019645,"KB_100001188834","https://www.premiumstore.sk/tefal-fw501815/","https://fritovacie-hrnce.heureka.sk/tefal-fw-501815",11,9,136.90,5,,0.428,121.99,129.90,135.09,135.15,136.90,138.46,142.00,154.29,158.89,167.90,129.90,135.09,135.15,136.90,138.46,142.00,154.29,158.89,167.90,213.99,
"Domáce a osobné spotrebiče","Fritézy","Tefal FW5558E0",761445122,"Tefal",3045380027039,"KB_100002131633","https://www.premiumstore.sk/tefal-fw5558e0/","https://fritovacie-hrnce.heureka.sk/tefal-fw5558e0_2",5,3,180.50,2,,0.469,178.40,180.50,194.90,194.90,269.00,,,,,,,,,,,178.40,180.50,194.90,194.90,269.00,
"Domáce a osobné spotrebiče","Fritézy","Zelmer horkovzdušná fritéza ZAF9230",738110459,"Zelmer",5908269359066,"KB_100002127098","https://www.premiumstore.sk/zelmer-horkovzdusna-friteza-zaf9230/","https://fritovacie-hrnce.heureka.sk/zelmer-zaf-9230",4,42,173.00,1,,0.469,173.00,173.50,179.36,196.75,,,,,,,,,,,,,173.00,173.50,179.36,196.75,
"Domáce a osobné spotrebiče","Hadice na vysávače","Solight predlžovacia trubica pre Dyson V7, V8, V10, V11, V12, V15",750307148,"Solight",8592718038793,"SOL_DSP-DYV8RG","https://www.premiumstore.sk/solight-predlzovacia-trubica-pre-dyson-v7--v8--v10--v11--v12--v15/","https://hadice-vysavac.heureka.sk/solight-dsp-dyv8rg-dyson-v7-v8-v10-v11-v12-v15",2,53,6.00,1,,0.063,6.00,9.54,,,,,,,,,,,,,,,,,6.00,9.54,
"Domáce a osobné spotrebiče","Hriankovače","Ariete ART 155/CA",757139403,"Ariete",8003705122895,"KB_100002129963","https://www.premiumstore.sk/ariete-art-155-ca/","https://hriankovace.heureka.sk/ariete-art-155-ca-capri",1,1,58.90,1,,0.276,58.90,,,,,,,,,,,,,,,,,,,58.90,
"Domáce a osobné spotrebiče","Hriankovače","Ariete Breakfast 157/04 biely",695052066,"Ariete",8003705121867,"KB_100002103465","https://www.premiumstore.sk/ariete-breakfast-toaster-157-04--bily/","https://hriankovace.heureka.sk/ariete-breakfast-157-04-biely",5,3,22.90,1,,0.180,22.90,25.90,26.90,26.90,30.95,,,,,,,,,,,22.90,25.90,26.90,26.90,30.95,
"Domáce a osobné spotrebiče","Hriankovače","Ariete Breakfast Toaster 157/03, černý",683753435,"Ariete",8003705121850,"KB_100002102518","https://www.premiumstore.sk/ariete-breakfast-toaster-157-03--cerny/","https://hriankovace.heureka.sk/ariete-breakfast-157-03-tmavo-seda",4,4,23.90,1,,0.180,23.90,25.00,26.90,26.90,,,,,,,,,,,,,23.90,25.00,26.90,26.90,
"Domáce a osobné spotrebiče","Hriankovače","Black & Decker BXTO1001E",372417288,"Black-Decker",8432406600058,"KB_100001787719","https://www.premiumstore.sk/black-decker-bxto1001e/","https://hriankovace.heureka.sk/black-decker-bxto1001e",5,6,29.90,1,,0.200,29.90,31.19,32.13,34.04,39.30,,,,,,,,,,,29.90,31.19,32.13,34.04,39.30,
"Domáce a osobné spotrebiče","Hriankovače","Black & Decker BXTO900E",440873569,"Black-Decker",8432406600065,"KB_100001827867","https://www.premiumstore.sk/black-decker-bxto900e/","https://hriankovace.heureka.sk/black-decker-bxto900e",5,1,39.50,1,,0.226,39.50,42.72,49.59,50.92,69.90,,,,,,,,,,,39.50,42.72,49.59,50.92,69.90,
"Domáce a osobné spotrebiče","Hriankovače","DOMO DO965T",731105389,"Domo",5411397164988,"KB_100002105332","https://www.premiumstore.sk/domo-do965t/","https://hriankovace.heureka.sk/domo-do965t",8,3,29.50,1,,0.200,29.50,31.56,31.59,32.88,33.20,33.32,33.57,34.64,,,,,29.50,31.56,31.59,32.88,33.20,33.32,33.57,34.64,
"Domáce a osobné spotrebiče","Hriankovače","Electrolux E3T1-3ST",428593038,"Electrolux",7332543758388,"KB_100001207559","https://www.premiumstore.sk/electrolux-e3t1-3st/","https://hriankovace.heureka.sk/electrolux-e3t1-3st",8,4,42.00,6,,0.253,31.21,33.20,34.00,34.03,34.99,42.00,42.00,48.40,,,,,31.21,33.20,34.00,34.03,34.99,42.00,42.00,48.40,
"Domáce a osobné spotrebiče","Hriankovače","G3Ferrari G1006400",606161784,"G3Ferrari",8058150117279,"KB_100002144222","https://www.premiumstore.sk/g3ferrari-topinkovac--g1006400--tramezzo/","https://hriankovace.heureka.sk/g3ferrari-g1006400",2,1,37.90,1,,0.226,37.90,42.71,,,,,,,,,,,,,,,,,37.90,42.71,
"Domáce a osobné spotrebiče","Hriankovače","RUSSELL HOBBS 21391-56/RH",126391259,"Russell Hobbs",4008496814855,"KB_700010177393","https://www.premiumstore.sk/russell-hobbs-21391-56-rh/","https://hriankovace.heureka.sk/russell-hobbs-21391",3,3,50.90,1,,0.270,50.90,51.80,52.67,,,,,,,,,,,,,,,50.90,51.80,52.67,
"Domáce a osobné spotrebiče","Hriankovače","RUSSELL HOBBS 23310-56/RH",219834752,"Russell Hobbs",4008496893423,"KB_340810207393","https://www.premiumstore.sk/russell-hobbs-23310-56-rh/","https://hriankovace.heureka.sk/russell-hobbs-23310",3,3,54.90,3,,0.270,46.00,47.99,54.90,,,,,,,,,,,,,,,46.00,47.99,54.90,
"Domáce a osobné spotrebiče","Hriankovače","Russell Hobbs 26550-56/RH",706404618,"Russell Hobbs",5038061151633,"KB_100002076227","https://www.premiumstore.sk/russell-hobbs-26550-56-rh/","https://hriankovace.heureka.sk/russell-hobbs-26550",3,1,46.50,1,,0.253,46.50,48.00,50.15,,,,,,,,,,,,,,,46.50,48.00,50.15,
"Domáce a osobné spotrebiče","Hriankovače","Russell Hobbs 26554-56/RH",706404616,"Russell Hobbs",5038061151725,"KB_100002076229","https://www.premiumstore.sk/russell-hobbs-26554-56-rh/","https://hriankovace.heureka.sk/russell-hobbs-26554",3,1,45.90,1,,0.253,45.90,47.90,49.79,,,,,,,,,,,,,,,45.90,47.90,49.79,
"Domáce a osobné spotrebiče","Hriankovače","Russell Hobbs 27371-56",742484683,"Russell Hobbs",5038061163155,"KB_100002103418","https://www.premiumstore.sk/russell-hobbs-27371-56/","https://hriankovace.heureka.sk/russell-hobbs-27371",7,3,32.00,1,,0.200,32.00,34.00,34.81,46.99,46.99,46.99,56.90,,,,,,,32.00,34.00,34.81,46.99,46.99,46.99,56.90,
"Domáce a osobné spotrebiče","Hriankovače","Russell Hobbs 27374-56",735657361,"Russell Hobbs",5038061165456,"KB_100002103420","https://www.premiumstore.sk/russell-hobbs-27374-56/","https://hriankovace.heureka.sk/russell-hobbs-27374",7,3,32.00,1,,0.200,32.00,34.00,34.81,48.99,48.99,48.99,49.90,,,,,,,32.00,34.00,34.81,48.99,48.99,48.99,49.90,
"Domáce a osobné spotrebiče","Hriankovače","SALENTE ToastMax",710132828,"Salente",8595683203630,"KB_100002117853","https://www.premiumstore.sk/salente-toastmax/","https://hriankovace.heureka.sk/salente-toastmax-nerez_2",12,32,47.50,1,,0.253,47.50,47.59,49.20,54.90,56.80,57.87,59.41,61.30,61.39,61.93,49.20,54.90,56.80,57.87,59.41,61.30,61.39,61.93,62.70,68.56,
"Domáce a osobné spotrebiče","Hubice a kefy k vysávačom","MENALUX CB104B",308915636,"Menalux",7319599030774,"KB_100000185368","https://www.premiumstore.sk/menalux-cb104b/","https://hubice-kefy-k-vysavacom.heureka.sk/menalux-cb104b",3,4,20.90,1,,0.180,20.90,22.10,28.23,,,,,,,,,,,,,,,20.90,22.10,28.23,
"Domáce a osobné spotrebiče","Hubice a kefy k vysávačom","Solight kónická kefová hubica pre Dyson V11, V15, Outsize",723208293,"Solight",8592718042684,"SOL_DSP-DYV11HST","https://www.premiumstore.sk/solight-konicka-kefova-hubica-pre-dyson-v11--v15--outsize/","https://hubice-kefy-k-vysavacom.heureka.sk/jolly-dsn-04-dyson-v7-v8-v10-v11-v15-hubica-podlahova",3,5,40.00,2,,0.226,39.99,40.00,46.41,,,,,,,,,,,,,,,39.99,40.00,46.41,
"Domáce a osobné spotrebiče","Hubice a kefy k vysávačom","Solight rotačná kefa pre Dyson V8, V10, V12, V15",750389103,"Solight",8592718038779,"SOL_DSP-DYV12CBS-Y","https://www.premiumstore.sk/solight-rotacna-kefa-pre-dyson-v8--v10--v12--v15/","https://hubice-kefy-k-vysavacom.heureka.sk/solight-dsp-dyv12cbs-y-dyson-v8-v10-v12-v15-rotacny-kartac",3,1,26.00,1,,0.200,26.00,26.49,28.25,,,,,,,,,,,,,,,26.00,26.49,28.25,
"Domáce a osobné spotrebiče","Hubice a kefy k vysávačom","Solight rotačná kefa pre DysonV6, V7, V8, V10, V11",750389101,"Solight",8592718038762,"SOL_DSP-DYV8CBS","https://www.premiumstore.sk/solight-rotacna-kefa-pre-dysonv6--v7--v8--v10--v11/","https://hubice-kefy-k-vysavacom.heureka.sk/solight-dsp-dyv8cbs-dyson-v6-v7-v8-v10-v11-rotacny-kartac",5,1,12.50,1,,0.158,12.50,12.89,15.12,15.63,15.63,,,,,,,,,,,12.50,12.89,15.12,15.63,15.63,
"Domáce a osobné spotrebiče","Hubice a kefy k vysávačom","Solight samočistiaca mäkká prachová kefa pre Dyson V7, V8, V10, V11, V15",750389104,"Solight",8592718038731,"SOL_DSP-DYV8MS","https://www.premiumstore.sk/solight-samocistiaca-makka-prachova-kefa-pre-dyson-v7--v8--v10--v11--v15/","https://hubice-kefy-k-vysavacom.heureka.sk/solight-dsp-dyv8ms-dyson-v7-v8-v10-v11-v15-kartac-mekky",4,5,11.00,2,,0.098,10.98,11.00,12.80,19.90,,,,,,,,,,,,,10.98,11.00,12.80,19.90,
