Segment,Kategória,Názov produktu,ID Produktu,Výrobca,EAN,Item ID,Vaša URL,Heureka URL,E-shopov predávajúcich produkt,Popularita,Vaša cena,Vaša pozícia podľa ceny,Vaša pozícia podľa biddingu,Cena za preklik,Najnižšia cena,PriceMin2,PriceMin3,PriceMin4,PriceMin5,PriceMin6,PriceMin7,PriceMin8,PriceMin9,PriceMin10,PriceMax10,PriceMax9,PriceMax8,PriceMax7,PriceMax6,PriceMax5,PriceMax4,PriceMax3,PriceMax2,Najvyššia cena
"Auto-moto","Alkohol testery","Solight alkohol tester profesionálny, Fuel Cell, 0,00 - 4,00‰ BAC, citlivosť 0,08‰",219645816,"Solight",8592718018948,"SOL_1T06","https://www.premiumstore.sk/solight-alkohol-tester-profesionalny--fuel-cell--0-00-4-00--bac--citlivost-0-08-/","https://alkohol-testery.heureka.sk/solight-1t06",20,97,59.50,6,,0.268,49.00,52.00,56.63,56.63,57.99,59.50,60.38,60.42,61.51,61.51,67.04,69.99,74.47,74.95,80.84,82.26,82.41,83.96,91.90,91.90,
"Auto-moto","Alkohol testery","Solight alkohol tester, 0,0 - 1,5‰ BAC, citlivosť 0,2‰",219645817,"Solight",8592718018955,"SOL_1T07","https://www.premiumstore.sk/solight-alkohol-tester--0-0-1-5--bac--citlivost-0-2-/","https://alkohol-testery.heureka.sk/solight-1t07",23,78,20.50,5,,0.172,18.00,19.31,19.32,20.28,20.50,20.50,20.99,20.99,21.00,22.21,24.80,24.92,24.99,25.53,26.95,28.04,28.76,29.31,31.90,31.90,
"Auto-moto","Alkohol testery","Solight alkohol tester, 0,0 - 3,0‰ BAC, přesnosť 0,1‰",11979768,"Solight",8592718029272,"SOL_1T04A","https://www.premiumstore.sk/solight-alkohol-tester--0-0-3-0--bac--presnost-0-1-/","https://alkohol-testery.heureka.sk/solight-1t04",16,33,37.50,4,,0.216,35.90,35.90,36.99,37.50,37.67,39.00,39.02,44.00,44.99,45.28,39.02,44.00,44.99,45.28,47.97,52.50,53.16,53.28,64.90,64.90,
"Auto-moto","Alkohol testery","Solight profesionálny bezkontaktný alkohol tester, Fuel Cell, 0,0 - 5,0‰ BAC,citlivosť 0,08‰",808596616,"Solight",8592718044169,"SOL_1T08","https://www.premiumstore.sk/solight-profesionalny-bezkontaktny-alkohol-tester--fuel-cell--0-0-5-0--bac-citlivost-0-08-/","https://alkohol-testery.heureka.sk/solight-1t08",12,32,56.50,1,,0.268,56.50,56.58,57.87,58.02,59.90,62.00,62.69,62.99,69.20,74.99,57.87,58.02,59.90,62.00,62.69,62.99,69.20,74.99,83.90,85.96,
"Auto-moto","Auto antény","JTS UA-960 Aktívny anténny rozbočovač",847485734,"JTS",4007754248890,"MON_UA-960","https://www.premiumstore.sk/jts-ua-960-aktivny-antenny-rozbocovac/","https://auto-anteny.heureka.sk/jts-ua-960-aktivny-antenny-rozbocovac",1,,798.00,1,,0.477,798.00,,,,,,,,,,,,,,,,,,,798.00,
"Auto-moto","Autoalarmy","Diaľkové ovládanie SwitchBot Remote",702656922,"SwitchBot",850007706074,"041450","https://www.premiumstore.sk/dialkove-ovladanie-switchbot-remote/","https://autoalarmy.heureka.sk/switchbot-dalkove-ovladani-switchbot-remote",3,2,11.90,1,,0.074,11.90,12.88,14.50,,,,,,,,,,,,,,,11.90,12.88,14.50,
"Auto-moto","Autodiagnostiky","Battery Tester Ancel BA101 8-30V DC",738256017,"ANCEL",5906168439162,"069079","https://www.premiumstore.sk/battery-tester-ancel-ba101-8-30v-dc/","https://autodiagnostiky.heureka.sk/ancel-ba101",4,6,47.50,1,1.0,0.244,47.50,47.77,57.92,64.50,,,,,,,,,,,,,47.50,47.77,57.92,64.50,
"Auto-moto","Autodiagnostiky","Diagnostic Scanner OBD2 Ancel AD310/AC103",724331353,"ANCEL",5906168439117,"069086","https://www.premiumstore.sk/diagnostic-scanner-obd2-ancel-ad310-ac103/","https://autodiagnostiky.heureka.sk/ancel-as100-ac100",7,53,22.50,1,1.0,0.172,22.50,23.49,23.50,26.00,34.90,39.00,40.95,,,,,,,22.50,23.49,23.50,26.00,34.90,39.00,40.95,
"Auto-moto","Autodiagnostiky","Diagnostický skener OBD2 Ancel BM700",791854137,"ANCEL",608410128231,"077724","https://www.premiumstore.sk/diagnosticky-skener-obd2-ancel-bm700/","https://autodiagnostiky.heureka.sk/ancel-bm700",8,9,95.00,2,1.0,0.289,84.85,95.00,101.08,107.53,116.31,117.00,134.43,138.95,,,,,84.85,95.00,101.08,107.53,116.31,117.00,134.43,138.95,
"Auto-moto","Autodiagnostiky","Diagnostický skener OBD2 Ancel BZ700",794282195,"ANCEL",602938441797,"077725","https://www.premiumstore.sk/diagnosticky-skener-obd2-ancel-bz700/","https://autodiagnostiky.heureka.sk/ancel-bz700",8,41,92.50,2,1.0,0.289,89.59,92.50,95.58,112.65,119.00,120.00,130.58,133.95,,,,,89.59,92.50,95.58,112.65,119.00,120.00,130.58,133.95,
"Auto-moto","Autodiagnostiky","Diagnostický skener OBDeleven 2 Pro Pack",642186824,"OBDeleven",758277987813,"082266","https://www.premiumstore.sk/diagnosticky-skener-obdeleven-2-pro-pack/","https://autodiagnostiky.heureka.sk/obdeleven-nextgen-pro-pack",6,143,96.90,1,1.0,0.292,96.90,102.16,102.75,103.70,118.26,129.00,,,,,,,,,96.90,102.16,102.75,103.70,118.26,129.00,
