"importProduktId","shopName","CATEGORYTEXT","shopId","PRODUCT","PRODUCTNAME","ITEM_ID","URL","PRICE_VAT","EAN","suggestEan","suggestProductName","suggestCategoryTree","suggestPriceMin","suggestPriceMax","suggestProductUrl"
"2514062175","Premiumstore.sk","Profesionálna audio technika | Pódium, diskotéka, DJ | transportné kufre a racky | Príslušenstvo k transportným kufrom a rackom","4603","Neutrik NE-8FDXY6B EtherCon panelová samica","","MON_NE-8FDXY6B","https://www.premiumstore.sk/neutrik-ne-8fdxy6b-ethercon-panelova-samica/","35.9","7613187009303","","","","","",""
"2514071279","Premiumstore.sk","Bezpečnosť a smart domácnosť | Kamerové systémy | PRÍSLUŠENSTVO | Držiaky","4603","CP PLUS CP-PR-45 Přídavná montážní propojovací krabice (134mm)","","AT_CP-PR-45","https://www.premiumstore.sk/cp-plus-cp-pr-45-pridavna-montazni-propojovaci-krabice--134mm-/","28","","","","","","",""
"2517583021","Premiumstore.sk","Heureka.sk | Hračky | Detské autá a doprava | RC modely a príslušenstvo | Káble a konektory pre RC modely","4603","Behringer GLC2-1000","","BAS_BASYS-GLC2-1000","https://www.premiumstore.sk/behringer-glc2-1000/","25","","","","","","",""
"2514060968","Premiumstore.sk","Heureka.sk | Šport a outdoor | Športy | Strelecké sporty | Lukostreľba | Luky a príslušenstvo | Náhradné diely a doplnky k lukom","4603","Virtuálny radiač Cycplus BC2 pre T2/T3","","089363","https://www.premiumstore.sk/virtualny-radiac-cycplus-bc2-pre-t2-t3/","19","6976297860822","","","","","",""
"2514081936","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Príslušenstvo k TV, audio-video | Príslušenstvo k TV | Antény | Satelitné antény","4603","Console Konzola na anténní síto II","","AT_V002","https://www.premiumstore.sk/konzola-na-antenni-sito-ii/","15","8595225200035","","","","","",""
"2514059493","Premiumstore.sk","Heureka.sk | Elektronika | Počítače a notebooky | Tlačiarne a príslušenstvo | Náplne a farby do tlačiarní | Tlačové struny","4603","Vlákno Sunlu PLA+ Silk (Rainbow 01)","","085204","https://www.premiumstore.sk/vlakno-sunlu-pla--silk--rainbow-01/","20","6933582315535","","","","","",""
"2514062641","Premiumstore.sk","Profesionálna audio technika | Svetlá | Statívy a príslušenstvo pre svetlá","4603","Evoli ARCHITPOWEXT5M Lighting Accessories","","MON_ARCHITPOWEXT5M","https://www.premiumstore.sk/evoli-architpowext5m-lighting-accessories/","29.9","3700752716057","","","","","",""
"2514072620","Premiumstore.sk","Domáce spotrebiče | Malé spotrebiče | Vzduchotechnika | Vykurovanie","4603","DREAM HEAT NOHY S KOLEČKY pro model CC 360 / 480 / 600 / 720 /2 ks/","","AT_NOHYDREAMHEAT360","https://www.premiumstore.sk/dream-heat-nohy-s-kolecky-pro-model-cc-360-480-600-720--2-ks/","52.5","","","","","","",""
"2514081315","Premiumstore.sk","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Fotovoltaika | Fotovoltaické a solárne panely","4603","Xtend Solarmi Kabelová střešní průchodka s MC4 konektory, černá - DOUBLE","","AT_ABT-A500009315","https://www.premiumstore.sk/kabelova-stresni-pruchodka-s-mc4-konektory--cerna-double/","14.5","8594199732825","","","","","",""
"2517583074","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Slúchadlá","4603","MEZE AUDIO Elite & Empyrean upgrade kábel 4,4 mm, postriebrený","","BAS_BASYS-MEM-S4_4","https://www.premiumstore.sk/meze-audio-elite-empyrean-upgrade-kabel-4-4-mm--postriebreny/","419","","","","","","",""
"2514080585","Premiumstore.sk","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Stavebná technika a náradie | Meradlá a meracie prístroje | Detektory, senzory | Požiarne hlásiče a detektory plynu","4603","1 modulové relé na riadenie hladiny vody pre 1 nádrž 24-240VAC/DC","","AT_ATO-OR-PZ-465","https://www.premiumstore.sk/detektor-uniku-vody-orno-or-pz-465/","20.5","5908254848032","5908254848032","ORNO 1 modulárne relé na reguláciu hladiny vody pre 1 nádrž 24-240 V AC/DC","Auto-moto | Všetko pre autá | Autodiely | Diely karosérie | Nárazníky a diely","9.52","9.99","narazniky-a-diely.heureka.sk/orno-1-modularne-rele-na-regulaciu-hladiny-vody-pre-1-nadrz-24-240-v-ac-dc"
"2523055983","Premiumstore.sk","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Blesky a príslušenstvo | Blesky k fotoaparátom","4603","Freewell Real Locking magnetický 67mm FW-L1-BL67","","080805","https://www.premiumstore.sk/zakladny-kruzok-freewell-67-mm-s-vekom-pre-real-locking-vnd/","30","4897143170754","4897143170754","Freewell Real Locking magnetický 67mm FW-L1-BL67","Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Objektívy a doplnky | Predsádky a redukcie","29.99","33.28","predsadky-a-redukcie.heureka.sk/freewell-real-locking-magneticky-67mm-fw-l1-bl67"
"2514066525","Premiumstore.sk","Heureka.sk | Šport a outdoor | Športy | Ostatné športy | Bojové športy | Nože a meče na bojové športy | Nože pre bojové športy","4603","Adaptér na os Marbo MA A001 25 / 30 mm","","AT_ABL-00-2-017","https://www.premiumstore.sk/stropni-drzak-na-boxovaci-pytel-marbo-ma-b001/","19","5901720127198","5901720127198","Adaptér na os Marbo MA A001 25 / 30 mm","Šport a outdoor | Športy | Cyklistika | Príslušenstvo na bicykel | Doplnky na bicykel","5.99","14.9","cyklisticke-prislusenstvo.heureka.sk/adapter-na-os-marbo-ma-a001-25-30-mm"
"2514062650","Premiumstore.sk","Profesionálna audio technika | Svetlá | Otočné hlavy a skenery | Moving Heads Spot","4603","Evoli EVOSPOT100CR Moving Heads Spot","","MON_EVOSPOT100CR","https://www.premiumstore.sk/evoli-evospot100cr-moving-heads-spot/","540","3700752719720","","","","","",""
"2517583089","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Slúchadlá","4603","BOSE QC Ultra Headphones súprava náušníkov, čierne","","BAS_BASYS-B_880413-0110","https://www.premiumstore.sk/bose-qc-ultra-headphones-suprava-nausnikov--cierne/","39.9","","","","","","",""
"2514084846","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Príslušenstvo k TV, audio-video | Príslušenstvo k TV | Antény | Satelitné antény","4603","Anténa EDISION TALOS 18dB 5G 21-48 /venkovní/","","AT_ED-26-00-0023","https://www.premiumstore.sk/antena-edision-talos-18db-5g-21-48--venkovni-/","44","5200378402894","","","","","",""
"2514062361","Premiumstore.sk","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | Servery a príslušenstvo | Rackové skrine","4603","Monacor RACK-12S/SW Studio rack for 482 mm (19"") devices, 12 RU","","MON_RACK-12S_SW","https://www.premiumstore.sk/monacor-rack-12s-sw-studio-rack-for-482-mm--19-devices--12-ru/","554","4007754414752","","","","","",""
"2514085617","Premiumstore.sk","Fotovoltaika a energie | Napájacie zdroje | Priemyselné zdroje","4603","Carspa HS-60-24 průmyslový zdroj spínaný 24V 60W","","AT_ABT-52900987","https://www.premiumstore.sk/carspa-hs-60-24-prumyslovy-zdroj-spinany-24v-60w/","11","6970355992364","","","","","",""
"2514060665","Premiumstore.sk","Fotovoltaika a energie | Elektrické stanice | Príslušenstvo k elektrickým staniciam","4603","Batéria FOSSIBOT FB3840 s kapacitou 3840 Wh","","088872","https://www.premiumstore.sk/bateria-fossibot-fb3840-s-kapacitou-3840-wh/","1267.9","6942580504971","","","","","",""
"2514055586","Premiumstore.sk","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Statívy a príslušenstvo | Statívy","4603","Magnetic Base Mount PULUZ for Insta360 Ace / Ace Pro / X4 (PU965B)","","064235","https://www.premiumstore.sk/magnetic-base-mount-puluz-for-insta360-ace-ace-pro-x4--pu965b/","11.5","5906168433672","","","","","",""
"2514062782","Premiumstore.sk","Profesionálna audio technika | Svetlá | Reflektory PAR | LED PAR reflektory","4603","MacMa SILENTPAR12X10W6IN1 Led Par Cans","","MON_SILENTPAR12X10W6IN1","https://www.premiumstore.sk/macma-silentpar12x10w6in1-led-par-cans/","175","3700752715319","","","","","",""
"2514058234","Premiumstore.sk","Auto-moto | Diagnostické nástroje","4603","Diagnostický skener OBDeleven 3 Pro Pack","","082273","https://www.premiumstore.sk/diagnosticky-skener-obdeleven-3-pro-pack/","124.9","4779060890161","","","","","",""
"2517582758","Premiumstore.sk","TV, audio a video | Audio technika | Príslušenstvo k audio technike","4603","Bose Pro BOSE SoundComm Side Pad Kit","","BAS_BASYS-B_774700-0010","https://www.premiumstore.sk/bose-soundcomm-side-pad-kit/","22","","","","","","",""
"2514085618","Premiumstore.sk","Fotovoltaika a energie | Napájacie zdroje | Priemyselné zdroje","4603","Carspa HS-150-24 průmyslový zdroj spínaný 24V 150W","","AT_ABT-52900989","https://www.premiumstore.sk/carspa-hs-150-24-prumyslovy-zdroj-spinany-24v-150w/","17.5","6970355992401","","","","","",""
"2514057730","Premiumstore.sk","Heureka.sk | Gaming | Herné príslušenstvo | Herné ovládače | Gamepady","4603","Káblový ovládač GameSir T3 WT Tegenaria Lite White","","079689","https://www.premiumstore.sk/kablovy-ovladac-gamesir-t3-wt-tegenaria-lite-white/","16","6936685222342","","","","","",""
"2528142512","Premiumstore.sk","Heureka.sk | Bývanie a doplnky | Osvetlenie a svietidlá | Dekoratívne osvetlenie | LED pásiky","4603","Solight LED COB opasok, 5m, 7W/m, 500lm/m, studená biela, USB napájanie, vypínač, 8mm","","SOL_WM62-CW","https://www.premiumstore.sk/solight-led-cob-opasok--5m--7w-m--500lm-m--studena-biela--usb-napajanie--vypinac--8mm/","11.5","8592718047634","","","","","",""
"2514062683","Premiumstore.sk","Profesionálna audio technika | Svetlá | Otočné hlavy a skenery | Moving Heads Spot","4603","Evoli SHIELDH250 Moving Heads Spot","","MON_SHIELDH250","https://www.premiumstore.sk/evoli-shieldh250-moving-heads-spot/","3680","3700752719584","","","","","",""
"2514064053","Premiumstore.sk","Heureka.sk | Bývanie a doplnky | Osvetlenie a svietidlá | LED osvetlenie","4603","Solight LED osvetlenie Gari, 26W, 2340lm, 3CCT, IP65, 30cm, biela","","SOL_WO820-W","https://www.premiumstore.sk/solight-led-osvetlenie-gari--26w--2340lm--3cct--ip65--30cm--biela/","13.5","8592718047924","","","","","",""
"2514060318","Premiumstore.sk","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Blesky a príslušenstvo | Blesky k fotoaparátom","4603","Spúšť blesku NEEWER QZ-C","","083206","https://www.premiumstore.sk/spust-blesku-neewer-qz-c/","80","6921268817329","","","","","",""
"2517582488","Premiumstore.sk","TV, audio a video | Audio technika | Príslušenstvo k audio technike","4603","Bose Pro BOSE ControlCenter CC-1 nástenný ovládač","","BAS_BASYS-B_768932-2210","https://www.premiumstore.sk/bose-controlcenter-cc-1-nastenny-ovladac/","105","","","","","","",""
"2514061126","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Príslušenstvo k reproduktorom | Stojany a držiaky na reproduktory","4603","Monacor BP-260G Dvojica reproduktorových pólových svoriek","","MON_BP-260G","https://www.premiumstore.sk/monacor-bp-260g-dvojica-reproduktorovych-polovych-svoriek/","12","4007754064049","","","","","",""
"2514058301","Premiumstore.sk","Heureka.sk | Elektronika | Inteligentná domácnosť | Wearables | Inteligentné prstene","4603","Smartring RingConn Gen 2 (veľkosť 9, strieborná)","","082690","https://www.premiumstore.sk/smartring-ringconn-gen-2--velkost-9--strieborna/","223","6975377550950","","","","","",""
"2517582619","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Slúchadlá","4603","BOSE QuietComfort QC35 originál náhradné náušniky, čierne","","BAS_BASYS-B_760858-0010","https://www.premiumstore.sk/bose-quietcomfort-qc35-original-nahradne-nausniky--cierne/","35","","","","","","",""
"2528142869","Premiumstore.sk","Heureka.sk | Bývanie a doplnky | Bytové dekorácie | Sviatočné dekorácie | Vianoce | Vianočné osvetlenie","4603","Solight sada 2x LED sklenené sviečky, časovač, 7,5x10cm, 2x AA","","SOL_1V311","https://www.premiumstore.sk/solight-sada-2x-led-sklenene-sviecky--casovac--7-5x10cm--2x-aa/","8.5","","","","","","",""
"2524269461","Premiumstore.sk","Heureka.sk | Elektronika | Inteligentná domácnosť | Wearables | Inteligentné prstene","4603","Smartring EVEN REALITIES R1, veľkosť 8","","093240","https://www.premiumstore.sk/smartring-even-realities-r1--velkost-8/","287","6977390120622","","","","","",""
"2514062727","Premiumstore.sk","Profesionálna audio technika | Pódium, diskotéka, DJ | reproduktorové systémy | príslušenstvo","4603","MacMa AS110COVER Accessories (Cases, Stands)","","MON_AS110COVER","https://www.premiumstore.sk/macma-as110cover-accessories--cases--stands/","35.9","3700752716514","","","","","",""
"2514071894","Premiumstore.sk","Bezpečnosť a smart domácnosť | Kamerové systémy | PRÍSLUŠENSTVO | Držiaky","4603","Cp Plus CP-PR-82 Přídavný montážní nástavec otevřený","","AT_CPP-CP-PR-82","https://www.premiumstore.sk/cp-pr-82-pridavny-montazni-nastavec-otevreny/","26.5","","","","","","",""
"2514057924","Premiumstore.sk","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Statívy a príslušenstvo | Stabilizátory a gimbaly","4603","Taška Sunnylife pre OSMO 360/ Insta360 GO Ultra/ OP 3/ športovú kameru/ smartfón/ OSMO (žltá)","","080726","https://www.premiumstore.sk/taska-sunnylife-pre-osmo-360--insta360-go-ultra--op-3--sportovu-kameru--smartfon--osmo--zlta/","12","5907085529233","","","","","",""
"2514058988","Premiumstore.sk","Heureka.sk | Elektronika | Počítače a notebooky | Tlačiarne a príslušenstvo | Náplne a farby do tlačiarní | Tlačové struny","4603","Filament Sunlu PLA+ High-Speed Zelený","","085110","https://www.premiumstore.sk/filament-sunlu-pla--high-speed-zeleny/","13.5","6933582314477","","","","","",""
"2514064110","Premiumstore.sk","Elektroinštalačný materiál | Osvetlenie | LED pásky | Napájacie zdroje 12V","4603","Solight LED napájací zdroj, 230V - 24V, 4,17A, 100W, IP20","","SOL_WM716","https://www.premiumstore.sk/solight-led-napajaci-zdroj--230v-24v--4-17a--100w--ip20/","10.9","8592718040741","8592718040741","SOLIGHT LED napájací zdroj, 230V - 24V, 4,17A, 100W, IP20","Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Stmievače","16.36","16.36","stmievace.heureka.sk/solight-led-napajaci-zdroj-230v-24v-4_17a-100w-ip20"
"2514063002","Premiumstore.sk","Elektroinštalačný materiál | Osvetlenie | LED pásky | Napájacie zdroje 12V","4603","Solight LED napájací zdroj, 230V - 24V, 2,5A, 60W, IP65","","SOL_WM719","https://www.premiumstore.sk/solight-led-napajaci-zdroj--230v-24v--2-5a--60w--ip65/","17.5","8592718040772","8592718040772","SOLIGHT LED napájací zdroj, 230V - 24V, 2,5A, 60W, IP65","Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Stmievače","25.96","25.96","stmievace.heureka.sk/solight-led-napajaci-zdroj-230v-24v-2_5a-60w-ip65"
"2514064095","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Hi-Fi komponenty | AV prijímače","4603","Telkom Telmor Anténny konektor IEC GNI0255.1","","SOL_SSN5500E","https://www.premiumstore.sk/solight-antenny-coax-konektor-priamy-typ-taliansko--10ks--sacok/","5.5","8595092115449","8595092115449","Telkom Telmor Anténny konektor IEC GNI0255.1","Auto-moto | Všetko pre autá | Elektronika do auta | Auto Hi-Fi | Auto antény","6.59","6.59","auto-anteny.heureka.sk/telkom-telmor-antenny-konektor-iec-gni0255_1_9"
"2514062856","Premiumstore.sk","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Zásuvky","4603","Solight sada 5x bezpečnostná zátka + kľúčik SL0540","","SOL_5E-61","https://www.premiumstore.sk/solight-bezpecnostna-zatka-sada-5ks-1-klucik/","1.6","8585001529207","8585001529207","Solight sada 5x bezpečnostná zátka + kľúčik SL0540","Bývanie a doplnky | Bytové doplnky | Doplnky do detskej izby | Detské zábrany a poistky","1.36","3.9","detske-zabrany.heureka.sk/solight-sada-5x-bezpecnostna-zatka-plus-klucik-sl0540"
"2514060979","Premiumstore.sk","Heureka.sk | Kancelária a papiernictvo | Kancelárska technika a vybavenie prevádzok | Tlačiarne štítkov","4603","Niimbot RR14.2-70White, 14,2 mm x 80 m, biela, originálna farbiaca páska","","089381","https://www.premiumstore.sk/paska-niimbot-c1--biela/","10","6978642802778","6978642802778","Niimbot RR14.2-70White, 14,2 mm x 80 m, biela, originálna farbiaca páska","Kancelária a papiernictvo | Kancelárska technika a vybavenie prevádzok | Príslušenstvo ku kancelárskej technike | Farbiace pásky","12.5","12.5","farbiace-pasky.heureka.sk/niimbot-rr14_2-70white-14_2-mm-x-80-m-biela-originalna-farbiaca-paska_2"
"2514062187","Premiumstore.sk","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie) | Bezdrôtový prenos zvuku","4603","IMG Stage Line FLY-16T 16-kanálový bezdrôtový PA audio transmitter","","MON_FLY-16T","https://www.premiumstore.sk/img-stage-line-fly-16t-16-kanalovy-bezdrotovy-pa-audio-transmitter/","89","4007754266498","","","","","",""
"2514057129","Premiumstore.sk","TV, audio a video | Počítače a príslušenstvo | Mini PC","4603","GMKtec Mini PC M3 Intel i5-12450H 16GB RAM + 512GB SSD WIN 11 Pro","","076684","https://www.premiumstore.sk/gmktec-mini-pc-m3-intel-i5-12450h-16gb-ram-512gb-ssd-win-11-pro/","554.9","6972570962269","","","","","",""
"2514059464","Premiumstore.sk","Heureka.sk | Elektronika | Inteligentná domácnosť | Wearables | Inteligentné prstene","4603","Inteligentný prsteň COLMI R02, veľkosť 11, 20,3 mm (čierny) + nabíjacie puzdro","","085687","https://www.premiumstore.sk/inteligentny-prsten-colmi-r02--velkost-11--20-3-mm--cierny--nabijacie-puzdro/","27.5","6972436985890","","","","","",""
"2514071842","Premiumstore.sk","Bezpečnosť a smart domácnosť | Kamerové systémy | Inspekční kamery, endoskopy","4603","Inšpekčná kamera BIGSTREN 5 m IP67 s displejom Full HD a 8 LED","","AT_ITR-00018497","https://www.premiumstore.sk/kamera-endoskopicka-bigstren-25520-5m/","38.9","5900779955653","5900779955653","Inšpekčná kamera BIGSTREN 5 m IP67 s displejom Full HD a 8 LED","Auto-moto | Všetko pre autá | Autodiely | Diely v motorovom priestore | Zapaľovanie do áut | Žhaviace sviečky","36.9","36.9","zhaviace-sviecky.heureka.sk/inspekcna-kamera-bigstren-5-m-ip67-s-displejom-full-hd-a-8-led"
"2514057436","Premiumstore.sk","Heureka.sk | Elektronika | Foto, kamery, optika | Foto a kamery | Športové kamery","4603","Držiak Telesin na selfie pre športové kamery (150 cm)","","078416","https://www.premiumstore.sk/drziak-telesin-na-selfie-pre-sportove-kamery--150-cm/","16.9","6974944464652","","","","","",""
"2514061448","Premiumstore.sk","Heureka.sk | Hračky | Detské autá a doprava | RC modely a príslušenstvo | Káble a konektory pre RC modely","4603","Monacor MCC-100/SW Mono kábel, 1 m","","MON_MCC-100_SW","https://www.premiumstore.sk/monacor-mcc-100-sw-mono-kabel--1-m/","18.5","4007754012095","","","","","",""
"2514081335","Premiumstore.sk","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Fotovoltaika | Solárne regulátory","4603","Hybridní měnič napětí CARSPA MKS6.2K, DC/AC 48V/6200W, reg.MPPT","","AT_ATO-G458","https://www.premiumstore.sk/hybridni-menic-napeti-carspa-mks6-2k--dc-ac-48v-6200w--reg-mppt/","419.9","8596425203338","","","","","",""
"2528968086","Premiumstore.sk","Heureka.sk | Hračky | Detské autá a doprava | RC modely a príslušenstvo | Káble a konektory pre RC modely","4603","Monacor CS-150SET Pásky so suchým zipsom, 15 cm, 50 pcs.","","","https://www.premiumstore.sk/monacor-cs-150set-pasky-so-suchym-zipsom--15-cm--50-pcs-/","24.5","4007754251913","","","","","",""
"2514057816","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Príslušenstvo k TV, audio-video | Príslušenstvo k TV | 3D okuliare","4603","Okuliare VITURE XR Luma Pro (veľkosť M)","","078152","https://www.premiumstore.sk/okuliare-viture-xr-luma-pro--velkost-m/","407.5","1230000160926","","","","","",""
"2514038952","Premiumstore.sk","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Železiarstvo | Kovanie a zámky | Cylindrické vložky","4603","Funkcjonalny klucz sprzętowy Sonoff ZigBee 3.0 USB Dongle Plus","","088071","https://www.premiumstore.sk/funkcjonalny-klucz-sprzetowy-sonoff-zigbee-3-0-usb-dongle-plus/","22","","","","","","",""
"2514059462","Premiumstore.sk","TV, audio a video | Počítače a príslušenstvo | Mini PC","4603","MINIS FORUM M1 Plus i5-12600H 16 GB + 512 GB Mini PC","","084883","https://www.premiumstore.sk/minis-forum-m1-plus-i5-12600h-16-gb-512-gb-mini-pc/","868.5","4897118836289","","","","","",""
"2514084136","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Príslušenstvo k TV, audio-video | Príslušenstvo k TV | Antény | Satelitné antény","4603","Console Patka stožáru 48 mm (dlouhý pás)","","AT_V026","https://www.premiumstore.sk/patka-stozaru-48-mm--dlouhy-pas/","10","8595225200431","","","","","",""
"2529098113","Premiumstore.sk","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Fotovoltaika | Fotovoltaické a solárne panely","4603","Trina Solar Solární panel Trina TSM-NEG9R.28 Vertex S+ 455WP - černý rám 1762 × 1134 × 30 mm","","","https://www.premiumstore.sk/solarni-panel-trina-tsm-neg9r-28-vertex-s--455wp-cerny-ram-1762--1134--30-mm/","102","","","","","","",""
"2514062779","Premiumstore.sk","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie) | Prenosné PA ozvučovacie systémy","4603","MacMa SC400 Column PA System","","MON_SC400","https://www.premiumstore.sk/macma-sc400-column-pa-system/","358","3700752717092","","","","","",""
"2514060649","Premiumstore.sk","Šport, hračky a voľný čas | Elektrické bicykle","4603","Elektrický bicykel ENGWE EP-2 3.0 BOOST 250 W s 20-palcovými kolesami (zelený)","","088762","https://www.premiumstore.sk/elektricky-bicykel-engwe-ep-2-3-0-boost-250-w-s-20-palcovymi-kolesami--zeleny-/","1244.9","6975639441323","","","","","",""
"2514062035","Premiumstore.sk","Profesionálna audio technika | JTS | Inštalácie | Inštalačné konferenčné systémy JTS","4603","JTS CS-1CU Ovládacia jednotka, ústredňa konferenčného systému","","MON_CS-1CU","https://www.premiumstore.sk/jts-cs-1cu-ovladacia-jednotka--ustredna-konferencneho-systemu/","533","4007754212044","","","","","",""
"2514060592","Premiumstore.sk","Bezpečnosť a smart domácnosť | Prvky výkonu | Senzory pre smart domácnosť","4603","Súprava detektora dymu X-SENSE FS121","","088513","https://www.premiumstore.sk/suprava-detektora-dymu-x-sense-fs121/","188.9","810194780028","","","","","",""
"2514061142","Premiumstore.sk","Heureka.sk | Hračky | Detské autá a doprava | RC modely a príslušenstvo | Káble a konektory pre RC modely","4603","Monacor CDMX-3 Ovládací kábel, 100 m","","MON_CDMX-3","https://www.premiumstore.sk/monacor-cdmx-3-ovladaci-kabel--100-m/","185","4007754210811","","","","","",""
"2514058994","Premiumstore.sk","Heureka.sk | Elektronika | Počítače a notebooky | Tlačiarne a príslušenstvo | Náplne a farby do tlačiarní | Tlačové struny","4603","Filament Sunlu PLA High-Speed Marble (Oreo)","","085116","https://www.premiumstore.sk/filament-sunlu-pla-high-speed-marble--oreo-/","14.5","6933582314316","","","","","",""
"2514059958","Premiumstore.sk","Heureka.sk | Elektronika | Počítače a notebooky | Tlačiarne a príslušenstvo | Náplne a farby do tlačiarní | Tlačové struny","4603","Anycubic PC vlákno (čierne) 1 kg","","086707","https://www.premiumstore.sk/anycubic-pc-vlakno--cierne--1-kg/","28.5","6974662353696","","","","","",""
"2514062827","Premiumstore.sk","Profesionálna audio technika | Pódium, diskotéka, DJ | Príslušenstvo pre pódiové a DJ vybavenie","4603","Plugg QUICKSTAGEDRAP403 Stage Riser","","MON_QUICKSTAGEDRAP403","https://www.premiumstore.sk/plugg-quickstagedrap403-stage-riser/","71","3700752716361","","","","","",""
"2514060636","Premiumstore.sk","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Blesky a príslušenstvo | Blesky k fotoaparátom","4603","TERMOVÍZNA KAMERA THERMAL MASTER P4 USB-C Mini","","088734","https://www.premiumstore.sk/termovizna-kamera-thermal-master-p4-usb-c-mini/","323","6977658980487","6977658980487","Thermal Master P4 USB-C Mini","Elektronika | Foto, kamery, optika | Foto a kamery | Termokamery","379","449.97","termokamery.heureka.sk/thermal-master-p4-usb-c-mini"
"2514062524","Premiumstore.sk","Profesionálna audio technika | Svetlá | Špeciálne efekty a náplne | Výrobníky dymu","4603","BoomTone DJ HAZERFLUIDSTD20L Fluids","","MON_HAZERFLUIDSTD20L","https://www.premiumstore.sk/boomtone-dj-hazerfluidstd20l-fluids/","92","3700752700216","","","","","",""
"2514062224","Premiumstore.sk","Heureka.sk | Oblečenie, obuv a doplnky | Módne doplnky | Batohy, tašky a kabelky | Tašky","4603","Monacor TXA-820WPB Ochranný kryt, odolný voči striekajúcej vode, pre TXA-820, TXA-820CD, TXA-822CD","","MON_TXA-820WPB","https://www.premiumstore.sk/monacor-txa-820wpb-ochranny-kryt--odolny-voci-striekajucej-vode--pre-txa-820--txa-820cd--txa-822cd/","107","4007754270341","","","","","",""
"2514061710","Premiumstore.sk","Heureka.sk | Šport a outdoor | Športy | Vodné športy | Potápačské vybavenie | Potápačské meracie prístroje","4603","Monacor PM-2/+-50UA Merač pohyblivej cievky, 0.05 mA","","MON_PM-2_--50UA","https://www.premiumstore.sk/monacor-pm-2-50ua-merac-pohyblivej-cievky--0-05-ma/","27.5","4007754020397","","","","","",""
"2524269474","Premiumstore.sk","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | IP kamery","4603","Kamera EMOS IP-1150G SNAP /H4173/ GoSmart venkovní bateriová kamera s WiFi a solárním panelem","","AT_ATO-3024041730","https://www.premiumstore.sk/kamera-emos-ip-1150g-snap--h4173--gosmart-venkovni-bateriova-kamera-s-wifi-a-solarnim-panelem/","74.5","8592920161432","","","","","",""
"2514059272","Premiumstore.sk","Náradie a dielňa | Meracie prístroje","4603","Laserový diaľkomer Uni-T LM1500G","","085058","https://www.premiumstore.sk/laserovy-dialkomer-uni-t-lm1500g/","220.5","6935750550267","","","","","",""
"2514080178","Premiumstore.sk","Bezpečnosť a smart domácnosť | Zabezpečenie | Domové alarmy","4603","Alarm s pohybovým čidlem EMOS EM-125L PROTECTOR","","AT_EMO3081000010","https://www.premiumstore.sk/alarm-s-pohybovym-cidlem-emos-em-125l-protector/","25.9","8592920146989","","","","","",""
"2523369655","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Príslušenstvo k TV, audio-video | Príslušenstvo k TV | Antény | Televízne antény DVB-T a DVB-T2","4603","Ivo I100 IEC aktivní rozbočovač na 2 TV se zdrojem 12V","","AT_IVO-I100","https://www.premiumstore.sk/ivo-i100-iec-aktivni-rozbocovac-na-2-tv-se-zdrojem-12v/","26.5","","","","","","",""
"2514061067","Premiumstore.sk","Heureka.sk | Hračky | Detské autá a doprava | RC modely a príslušenstvo | Káble a konektory pre RC modely","4603","Monacor ACS-235 Stereo audio prepojovací kábel, 2 m","","MON_ACS-235","https://www.premiumstore.sk/monacor-acs-235-stereo-audio-prepojovaci-kabel--2-m/","12.9","4007754115192","","","","","",""
